Store,Dept,IsHoliday,Size,Type,Weekly_Sales,Date
8,84,False,10536,A,48380.03183580763,2017-01-20
11,84,True,14127,A,36683.007802430424,2012-03-19
16,56,True,36912,C,5778.213091024706,2017-04-01
30,20,True,128671,B,30492.36164693198,2017-08-26
17,13,False,162393,B,10417.289932171714,2022-12-19
38,71,True,38105,C,5869.167725656496,2016-01-14
18,23,True,52433,C,20809.32959681048,2021-05-09
19,10,True,184955,A,39455.71915563305,2018-07-23
28,40,True,50167,A,26075.143673751547,2012-10-05
44,48,True,54132,B,7307.705286377677,2012-08-13
13,76,False,129226,B,8140.531642849378,2021-02-12
2,11,False,120416,B,19367.446470712235,2017-11-17
1,97,True,82607,C,37773.79219567112,2017-08-22
43,84,True,155549,B,40836.64268740009,2020-10-26
33,43,False,154294,C,31868.900154188086,2020-02-25
5,24,True,107615,B,7810.077677094492,2010-11-16
29,4,True,107343,A,41851.59871943297,2017-12-08
26,59,False,175945,B,26236.659701068438,2019-10-29
42,19,False,163649,B,4188.103023830297,2020-05-03
34,41,True,97733,C,14906.14885887093,2014-01-25
20,89,False,71065,C,45195.0620989283,2015-11-10
44,31,False,36837,A,22109.45608546725,2012-10-03
25,13,False,62578,A,49836.64575023024,2011-09-11
6,88,False,47694,A,30285.2847520956,2021-04-27
31,45,False,158858,C,29507.1901518443,2013-11-01
22,91,True,116765,A,43309.29090516313,2013-06-14
9,55,True,42547,A,19439.73564220146,2013-04-09
45,92,True,176313,B,39417.0383393708,2014-02-03
42,82,True,89374,B,41630.27414396034,2020-06-29
45,23,False,31274,C,44718.7613525721,2012-02-23
37,78,True,144214,B,16766.8161248765,2011-04-01
6,10,True,37629,B,8476.372482160554,2023-04-12
5,42,False,97501,B,24862.934486093367,2022-09-24
2,50,True,26110,A,17624.53295755191,2023-11-02
14,80,True,181543,C,20055.019933717525,2022-05-09
31,59,False,169874,B,28744.700032727265,2016-10-26
19,54,False,173325,A,10434.134823147633,2022-05-25
12,86,False,159053,B,27082.124158646977,2018-04-18
12,97,False,70361,C,44977.09763054637,2013-11-26
43,10,True,142714,A,32557.249927201345,2018-05-28
13,86,False,39628,A,23591.83526091714,2022-02-06
22,24,False,119193,C,11285.566272479824,2021-07-10
41,49,False,94688,C,18627.21190302143,2023-11-07
8,6,False,31447,C,12806.59813583127,2021-06-28
40,64,True,148169,A,39881.087186422665,2015-07-31
10,93,True,25623,B,49895.28232465961,2019-07-16
11,11,False,168202,C,21660.803827108648,2020-11-17
27,61,True,142880,A,8961.617451254624,2012-03-03
28,57,False,63181,B,25599.415170935856,2019-11-04
28,84,True,33331,B,49309.955765141734,2021-10-04
24,74,True,162878,A,22718.477356916024,2011-06-06
21,37,False,20362,B,28009.447017702496,2016-12-17
2,83,False,55613,C,28605.802290035943,2014-09-03
45,30,True,28860,B,37830.05552161235,2022-04-16
37,44,True,65790,B,28705.843792907115,2019-01-14
34,51,False,85080,B,33135.68709198835,2014-10-24
14,48,True,94531,B,31392.349228537958,2022-11-13
2,96,True,193952,C,12710.995595851417,2014-01-10
14,80,True,158438,B,16172.103832298413,2013-11-10
28,58,False,128544,C,37345.58432111386,2019-10-05
6,39,False,192877,C,13699.031477652261,2022-05-15
34,22,False,108867,A,31005.265514497518,2012-07-23
4,16,False,63743,C,47545.93941180682,2023-06-23
22,32,True,175978,B,28265.108449919702,2023-06-25
3,88,True,117671,A,32921.53489062361,2016-12-05
15,16,True,119344,B,24693.590352505973,2012-03-13
23,27,False,192993,C,33822.21413977088,2019-02-15
34,99,True,142753,A,8566.929570777254,2010-09-07
16,9,True,19576,B,34606.62825801102,2019-04-21
24,6,False,65815,A,36801.98117086158,2020-04-17
2,94,True,84639,A,29633.310487042425,2023-02-07
45,46,True,131137,C,46836.53321219387,2020-11-26
37,57,True,59956,B,20640.551353795767,2021-10-03
45,65,True,82648,B,28380.315561980246,2022-04-18
15,12,False,37604,B,32386.350289174658,2010-11-30
45,44,True,156095,B,26320.515119946813,2016-08-27
30,94,False,18244,B,29293.82481826746,2018-11-26
9,46,False,73213,A,10582.541922552147,2012-02-06
40,29,False,62379,B,9955.239026527075,2023-09-05
7,62,False,131859,A,41191.14331440517,2018-09-14
41,29,False,77390,A,12033.411472427619,2020-08-16
40,80,True,159572,B,40296.34665990554,2012-10-07
37,29,True,100532,A,33039.1071323442,2018-11-25
14,66,False,188594,A,38275.4443331695,2014-03-23
15,13,True,12439,C,11110.696689710752,2018-09-07
29,27,False,150891,B,26831.573328756822,2012-07-14
22,86,True,44090,C,28619.558802185024,2015-11-04
13,90,True,153786,B,37564.40875946443,2023-03-25
23,80,True,59832,C,20159.56385255306,2017-09-01
41,90,True,58549,B,27772.19151983765,2018-01-05
8,32,False,127610,A,27247.516563600224,2022-11-10
2,1,True,183857,B,31981.368264700486,2021-09-13
39,85,False,86340,A,38967.53388674119,2018-03-30
45,37,False,47905,B,32388.82451156825,2011-08-08
21,8,False,186622,B,32795.00207601473,2014-10-09
24,25,True,199800,A,29917.269033439483,2012-09-14
30,50,True,146487,A,28959.088911095896,2015-08-14
25,8,True,131824,C,11476.079886705194,2022-11-27
13,43,True,29072,C,20763.12955045474,2011-09-08
43,71,False,119063,A,47411.17081208098,2023-11-05
45,22,True,35113,B,29623.083645105122,2015-06-29
32,1,True,131504,B,19159.44871783679,2023-03-24
36,4,True,154793,A,37465.700896025875,2014-04-10
34,33,True,197775,A,11492.525795581372,2016-03-02
20,86,True,123125,B,49239.166811156196,2012-07-09
4,83,True,66134,B,38899.29617837935,2023-12-16
26,44,False,90809,C,43632.41995403934,2010-05-28
19,19,False,131272,A,28570.63525445448,2015-11-04
27,57,False,131583,B,11155.602391996228,2017-07-03
43,23,False,53931,B,42660.77643068748,2012-08-07
2,27,True,138763,A,48039.47639365249,2016-07-05
44,76,True,54905,A,4504.8143908877055,2023-08-07
7,53,True,188333,A,30624.028876018605,2014-01-19
36,33,True,185202,C,40719.006913277975,2018-07-06
28,96,True,162894,C,43160.54018829867,2011-12-03
44,21,True,108939,C,4834.120220319426,2019-12-17
35,22,True,154453,A,27591.491830519873,2013-12-18
27,96,False,15839,B,7786.434967642157,2020-04-17
26,51,False,21613,C,40260.70608593476,2018-09-07
32,52,False,22517,B,28396.57961845293,2012-06-04
10,81,False,41066,A,5430.041065093189,2014-10-02
21,54,False,110300,A,15072.58879707404,2015-06-19
42,32,True,125069,C,36101.27783175906,2016-05-06
14,65,True,48289,C,3819.653673181948,2018-07-09
20,96,False,84620,C,15380.767457585716,2019-04-17
41,87,False,113320,B,8189.613401339367,2018-07-08
44,59,False,27304,A,36425.75626202511,2017-08-22
30,30,False,129861,B,3629.6158890389875,2019-10-28
9,42,False,142110,A,28944.640906093904,2012-12-20
29,58,False,55431,A,48506.06790003385,2020-02-15
32,70,False,182983,B,29330.442135619316,2015-05-11
15,63,True,33847,C,46151.58403742237,2017-01-29
26,1,False,96850,B,1320.360174360781,2012-03-21
29,42,False,17454,C,5044.881434989164,2013-10-10
34,21,False,36015,B,34254.04557730381,2015-02-27
6,73,True,151054,A,21881.588630712253,2013-05-01
41,16,True,84366,C,44743.51112505689,2018-12-22
30,24,True,52603,C,38906.508144732565,2011-01-07
7,30,True,46917,A,13392.310429954057,2017-04-10
37,44,True,156713,B,48234.3190822426,2020-08-14
15,13,False,100499,B,41519.32594419389,2010-10-17
26,68,False,96716,A,34879.71518547556,2014-07-05
4,95,False,90426,B,48119.045420208946,2018-12-26
34,96,False,156785,B,5539.050405189599,2012-04-11
22,67,True,138111,C,31319.747697567702,2014-05-22
35,26,False,48871,A,41975.59143174518,2019-09-08
27,23,True,23286,C,23708.004354663586,2013-08-13
3,46,False,47268,C,16424.971343868558,2020-11-20
38,87,True,36056,A,1162.2857080041372,2016-07-04
2,67,True,92241,B,19135.09043155717,2011-07-25
25,62,False,53910,A,40416.00234758634,2010-06-29
6,42,True,16066,C,4605.674465240941,2012-02-04
21,95,False,100048,A,38222.19646045213,2018-09-29
37,36,False,127367,B,11546.670861917257,2017-07-16
28,28,False,130186,C,37765.732971805344,2011-05-31
12,55,False,50786,B,6581.0750904132865,2010-05-04
10,1,False,68917,A,28473.656268095838,2020-03-21
18,68,False,108620,B,2996.0314543343484,2023-12-13
24,8,True,20739,C,5182.499980208124,2022-06-17
17,33,False,185927,C,37264.71250831641,2016-01-02
35,56,False,190040,A,39295.93358445032,2018-12-03
37,9,True,23352,A,11238.14039084029,2023-05-29
33,26,True,69028,B,12427.37810851183,2023-07-13
39,7,True,179904,B,42239.25001283288,2020-08-28
21,7,False,132008,B,23388.055687384618,2015-07-10
14,48,False,80208,B,43311.14541543412,2014-04-29
13,14,False,143622,C,17067.445767278157,2018-08-05
19,52,True,71136,C,6128.951171363163,2013-02-16
45,87,False,148524,C,15284.87035930421,2023-04-04
11,13,True,96361,C,27298.95762317429,2019-07-31
23,26,True,122423,B,44343.675479528785,2013-09-26
41,40,True,195871,A,2648.5424251307277,2021-04-17
4,3,True,84513,B,27843.78270783448,2015-09-13
40,72,False,106472,C,31450.115855060016,2023-05-20
6,75,True,108321,B,42891.09582947577,2023-02-08
32,74,False,118228,A,9816.961770478705,2012-05-25
16,62,False,147864,B,15495.137495114124,2010-03-31
11,62,True,34343,B,40477.08829108495,2015-06-23
11,5,True,28732,C,30190.418094018216,2015-04-20
2,77,True,161364,B,29721.719895621667,2015-08-18
13,12,True,127622,B,1700.1364785996395,2016-08-11
26,12,True,193473,B,14922.20567775093,2012-05-04
14,34,True,178978,A,38338.368917621156,2019-09-04
15,93,False,147110,A,1334.9282943792039,2014-07-02
16,54,False,92151,C,28885.31230103175,2017-07-28
17,33,True,139656,B,35312.47772799085,2013-06-22
6,89,True,65388,B,10693.079415688782,2015-04-19
37,11,False,39244,C,26947.215633649685,2018-02-26
8,76,True,96346,B,43524.124170765775,2018-05-19
20,2,True,39154,A,23030.03956566634,2010-07-16
30,46,False,182352,B,2774.110557097353,2016-08-02
1,64,True,30572,B,8308.596093427836,2011-08-01
1,26,True,10691,B,14118.324563089132,2017-04-21
15,61,False,45423,B,22137.050043041305,2021-09-12
40,75,True,79351,A,27274.912769034512,2011-10-11
44,39,False,36490,A,32741.88233690849,2013-11-07
13,99,False,22403,C,2982.686461788884,2018-04-29
7,89,False,134148,B,7698.349825836525,2016-03-13
14,42,True,122049,A,27153.54242289206,2015-04-13
1,3,True,155807,A,34974.58710334384,2010-01-04
36,6,False,167850,B,45549.07296990722,2014-12-10
16,29,False,27777,A,2656.4796321787726,2012-05-28
27,27,True,181786,B,7113.9112696226575,2012-03-23
31,47,False,130473,C,16754.133345764814,2019-03-02
34,5,False,184892,C,22909.797380569325,2014-03-14
23,79,True,149242,B,4690.703492155849,2018-05-21
10,83,False,98084,C,32035.224491726945,2013-02-05
29,19,True,109814,B,39829.87207077275,2020-06-25
2,12,False,137827,A,30838.64769818225,2011-10-07
27,60,True,109292,C,25623.24959445114,2016-01-19
35,34,True,147798,C,49279.39643910068,2012-05-03
10,23,True,155774,A,3787.757839618729,2010-02-28
29,28,True,104101,C,24889.618269581748,2014-02-17
38,19,True,83178,C,15332.180958981015,2022-09-02
12,12,True,72543,B,26411.362877014297,2016-03-20
18,80,False,110456,B,46767.97614685418,2014-04-18
28,94,False,100429,B,26527.956250627645,2018-06-10
42,37,False,197029,A,25395.384917099083,2015-04-17
14,93,True,158304,C,37141.52965462133,2022-03-15
37,19,True,40415,A,31138.267523517254,2019-01-22
6,81,False,105449,B,36325.176476252294,2019-09-24
21,8,False,49111,B,36847.893612216656,2019-12-09
20,3,False,99041,A,22589.09119354893,2010-10-06
42,4,False,43744,C,40693.644371706745,2012-12-14
3,67,False,105175,C,12427.782198085715,2023-07-31
4,20,False,89333,B,35715.87050740224,2018-11-06
3,12,True,71115,B,43283.72838066946,2015-10-19
4,93,True,60561,C,8423.728283886328,2018-01-20
11,88,False,77457,C,3595.5061845534383,2014-01-21
31,99,False,64290,A,29395.31961116762,2012-12-01
23,33,True,131460,B,29430.019260354697,2014-05-26
34,28,True,40353,B,8768.903646456489,2010-07-15
34,81,False,176473,C,35836.7816052286,2015-01-04
32,9,False,71376,B,26268.316047230895,2010-05-19
40,66,True,111747,B,48137.239756996394,2016-09-14
28,66,False,198126,B,11852.67975668659,2023-09-26
10,70,True,198691,C,45732.512802163714,2011-03-02
6,29,False,73572,A,2803.038943389747,2022-12-19
35,5,False,65844,C,7175.003227650135,2010-11-05
37,55,True,191248,C,44389.7963115235,2012-11-26
35,50,True,119415,B,37508.776955062,2023-02-18
42,65,False,194403,B,40077.88549247389,2022-05-21
13,91,False,32085,B,14951.986194502611,2012-02-01
37,38,True,39652,B,40966.84556380575,2018-02-11
17,73,False,29537,B,43502.59081724143,2018-04-17
5,57,True,183476,B,39770.03762542176,2019-10-13
3,42,False,29406,C,9531.677361507307,2011-06-21
28,93,True,22987,C,9486.903820493279,2021-07-15
7,46,False,105730,C,49146.90810296325,2022-03-07
40,82,False,165733,B,27483.56600330009,2016-11-25
43,41,False,45177,C,18515.0309432292,2023-10-08
44,53,False,71548,A,37422.05475063501,2020-08-18
42,77,True,27035,A,38365.36733775034,2013-07-25
12,28,True,121283,A,9866.005098479185,2021-10-02
34,35,True,129628,A,18524.60186030878,2017-08-18
44,72,True,124072,B,43036.87921068995,2015-06-18
15,96,True,16019,A,13854.304775901468,2020-01-22
4,41,False,17002,A,48151.106648263194,2014-04-22
43,71,False,183755,B,2630.138015424007,2014-04-21
24,93,True,151267,C,45443.10064376763,2014-12-16
29,94,True,84234,C,46861.09720562624,2020-12-29
21,70,True,25801,A,10484.505226601455,2021-06-24
29,40,False,23770,C,1397.9012169533885,2011-11-10
18,12,True,124513,C,20721.35908325994,2013-09-25
5,14,False,199747,A,41860.250589704425,2015-12-29
11,65,True,105554,C,44785.01857081708,2013-11-30
29,5,True,11513,A,35407.420976228015,2012-10-31
2,62,True,101908,A,38411.668549169095,2012-08-23
2,32,False,52604,C,23965.45942703905,2015-02-16
20,5,True,53731,C,49189.823470819756,2016-11-22
15,71,True,129957,C,38772.41925103385,2018-11-18
8,13,False,167464,C,42054.458528703224,2018-09-12
27,36,False,120216,A,34194.755443968184,2011-10-05
35,59,True,144603,C,21237.91493853866,2012-04-30
4,15,False,15922,C,42866.3696988341,2015-01-23
33,40,True,190455,A,36857.268596427624,2020-09-23
2,85,True,171491,B,28422.0196584278,2012-10-06
23,28,True,40677,B,13765.250321529038,2019-11-17
45,9,False,15424,A,17565.193481271246,2013-08-14
17,4,False,62695,C,10347.126769635006,2016-04-23
20,88,False,186352,A,42204.42705378909,2010-11-20
17,87,False,18914,B,6024.598665611411,2020-04-09
24,30,True,150162,A,25450.314758895882,2013-05-15
30,32,False,28162,C,10946.32084437357,2016-01-20
28,25,True,83662,B,41953.98617124759,2014-04-16
30,17,True,126422,B,36210.07688922433,2015-11-26
33,35,True,39800,C,20276.756161915997,2022-12-08
33,96,True,101284,C,20148.97980727362,2020-11-11
12,37,True,78353,A,45096.603695173755,2021-02-28
39,15,False,129157,B,37699.16771161556,2012-05-18
45,28,True,111269,B,9330.866459670344,2012-12-28
37,99,False,180229,C,36041.148642708664,2019-08-18
22,87,True,54451,C,11587.191578846025,2012-06-14
17,92,False,56674,C,27810.849770245622,2015-07-03
22,68,False,49407,A,46317.05725947924,2016-11-05
4,53,True,161770,C,18715.98051979516,2011-07-22
24,27,False,174045,B,38864.14874391836,2022-07-27
13,91,False,180933,A,23992.712947337244,2011-03-08
28,40,True,161046,B,16728.12714285684,2020-04-27
20,86,True,89534,C,10803.282039086213,2023-11-20
14,48,True,131995,C,12660.806944108404,2018-05-01
39,96,True,67753,C,33766.70554590178,2017-06-26
7,27,True,190182,A,34736.47500007063,2017-06-18
2,67,True,185050,C,45648.79893189068,2023-03-07
27,62,False,137618,B,48827.26207518414,2014-06-16
37,95,False,87576,B,44999.00968410931,2022-04-10
14,22,True,47617,A,29619.112694874893,2013-09-24
24,91,True,147985,C,38207.708268900715,2023-01-26
4,96,True,178154,A,35205.445793984305,2019-10-23
34,8,True,100448,A,10087.962671490666,2016-09-08
38,37,False,13117,C,31150.751090510457,2019-06-27
31,36,False,37052,C,39272.23735701736,2023-10-30
27,59,False,97196,B,16397.602254756654,2013-03-23
11,70,True,44278,B,27385.852823515037,2012-08-13
4,3,False,192804,C,32453.394993688627,2013-03-16
4,61,True,98275,A,37013.41066505023,2023-01-08
31,59,True,155577,C,37569.70170149035,2016-01-22
17,36,True,77733,A,34462.31874174591,2021-02-27
42,30,True,95122,A,6756.516781745473,2017-12-05
4,36,False,33340,C,48014.81851171561,2021-02-12
40,24,True,127258,B,20095.925333763214,2022-05-29
32,44,False,81762,B,43948.60839412207,2010-01-28
18,25,True,160500,A,14908.536036615606,2023-11-21
24,81,True,140465,C,3830.7495569836246,2020-01-26
34,80,False,113384,A,10801.090615052732,2014-04-01
13,7,False,83441,B,39002.68310676907,2011-08-27
6,82,True,156679,C,21592.55758446943,2012-02-16
4,5,True,134016,C,27125.83191856668,2020-04-08
34,91,True,192134,B,36181.81011103579,2017-05-07
36,43,False,138249,A,45578.79237326205,2019-11-28
44,59,False,29886,C,12308.018224453537,2012-01-02
26,28,False,101966,B,36268.341800350965,2013-09-01
17,97,True,197406,A,8434.191150739274,2011-06-08
36,2,False,51846,A,9390.116426662627,2022-08-22
20,79,True,88211,C,30356.62609564644,2023-04-13
21,8,False,195938,B,18656.640407372473,2023-09-12
40,94,False,144287,C,27135.894561972764,2014-04-04
16,19,False,101493,B,39219.958079120974,2018-12-06
13,93,True,186650,B,17289.268943016294,2010-09-01
32,9,True,95301,A,16201.589561309787,2012-06-23
35,55,True,133782,A,39235.06867264913,2021-07-26
5,86,True,138084,B,11528.232846864052,2021-03-11
22,89,False,56579,C,44351.12343231558,2010-03-08
25,58,False,199846,C,8261.043332400273,2014-05-20
14,36,False,195762,A,18339.279905846844,2023-07-11
19,44,True,146917,B,42263.92092359107,2011-07-06
21,82,True,63232,C,15198.94350323537,2021-07-25
45,43,False,78584,C,16636.181246136028,2020-11-05
28,29,True,79358,C,27665.953388724636,2022-12-30
4,32,True,152588,A,19865.508222092656,2014-11-27
15,2,True,197582,B,30327.089371568734,2010-01-07
37,36,True,113106,C,3496.518292629806,2017-08-23
14,57,False,54291,C,2113.651528110653,2012-03-26
4,77,False,17177,A,22836.8300991215,2012-09-11
36,40,True,14776,B,5182.8279368274425,2015-08-12
11,61,True,179413,A,49419.569674615814,2022-03-23
30,87,False,161159,B,41914.667997303986,2011-08-21
16,38,True,187856,A,19083.63070048539,2020-02-16
32,9,False,106704,A,35916.45542380015,2023-07-11
20,9,False,80115,C,43483.52122076888,2015-02-11
41,70,False,34638,A,26715.747150827392,2015-12-19
41,9,False,26208,C,14640.83032830221,2023-05-20
23,35,True,179524,B,7446.741762704979,2023-10-10
3,48,False,107012,C,47525.82472844784,2015-05-09
20,4,True,110527,C,30602.748964835366,2015-04-26
18,15,True,123867,C,17263.312882201215,2018-01-19
40,75,True,142213,A,6454.417395442934,2019-12-14
28,41,True,168189,B,44741.09169735815,2014-06-22
26,63,True,26473,B,37619.06076275568,2022-09-03
45,81,True,42786,A,25052.291217437913,2017-04-14
32,37,False,165118,A,46895.4869627574,2011-10-20
3,75,False,33769,B,15855.02879613041,2023-08-31
8,43,False,164777,C,2838.168669624238,2017-06-29
36,29,False,165871,A,20511.708093265577,2014-05-16
26,35,False,165767,C,33686.540321729066,2023-04-18
25,22,False,134495,C,40646.138918929566,2023-07-12
40,58,False,55284,C,28393.02692551711,2021-07-23
25,30,False,53687,B,25190.673021469865,2015-07-24
37,6,False,49612,A,34534.53555280671,2015-09-24
32,78,True,20220,A,39178.91841264657,2012-01-16
43,92,False,107413,C,45887.98107118581,2016-07-07
